Elección extraordinaria para la Senaduría del estado de Tamaulipas 2023
20/02/2023 00:00 (UTC-6)
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
4778,3864,4,3860,80.7869,3801,79.5521,18.0828,59,2233443,466713,466713,20.8965
CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_DISTRITO_FEDERAL,DISTRITO_FEDERAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PVEM,PT,MORENA,PAN-PRI-PRD,PAN-PRI,PAN-PRD,PRI-PRD,PT-MORENA,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO,COTEJADA
'280760B0100','280760B01002',28,TAMAULIPAS,001,Nuevo Laredo,0760,01,B,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,477,6, ,-,-,-,-,-,-,-,-,-,-
'280760C0100','280760C01002',28,TAMAULIPAS,001,Nuevo Laredo,0760,01,C,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,476,17, ,-,-,-,-,-,-,-,-,-,-
'280761B0100','280761B01002',28,TAMAULIPAS,001,Nuevo Laredo,0761,01,B,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,708,13, ,-,-,-,-,-,-,-,-,-,-
'280761C0100','280761C01002',28,TAMAULIPAS,001,Nuevo Laredo,0761,01,C,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,707,7, ,-,-,-,-,-,-,-,-,-,-
'280762B0100','280762B01002',28,TAMAULIPAS,001,Nuevo Laredo,0762,01,B,00,1,2,542,153,1,154,34,4,1,3,2,102,0,0,0,0,3,0,5,154,154,684,5, ,1,F,3af03e63f32196235f2f27ea7e36a0fa0e05be1e49f9065694d964eda10c0ec1,19/02/2023 20:52:00,19/02/2023 23:46:12,19/02/2023 23:46:53,CATD,Escáner,Acta PREP,1
'280762C0100','280762C01002',28,TAMAULIPAS,001,Nuevo Laredo,0762,01,C,00,1,2,529,165,1,166,30,9,1,3,6,107,3,Sin dato,Sin dato,Sin dato,2,2,3,166,166,683,16,['Sin dato'],1,I,a5bc1c7408974eb1121b1dbe5e517ac9d1af8d79928bfd5bc23e14d044ba055c,19/02/2023 18:56:35,19/02/2023 19:41:33,19/02/2023 19:42:23,CASILLA,Móvil,Acta PREP,1
'280763B0100','280763B01002',28,TAMAULIPAS,001,Nuevo Laredo,0763,01,B,00,1,2,521,117,4,121,19,11,0,2,2,78,0,1,0,0,4,0,4,121,121,630,14, ,1,F,d32f1cf247fdf515b117084b3d35fcf44e36a74839679aaeaf971766c38251ce,19/02/2023 20:19:36,19/02/2023 22:06:57,19/02/2023 22:07:19,CASILLA,Móvil,Acta PREP,1
'280763C0100','280763C01002',28,TAMAULIPAS,001,Nuevo Laredo,0763,01,C,00,1,2,526,112,3,115,24,7,1,3,5,69,0,0,0,0,3,0,3,115,115,629,1, ,1,,f540a7fcb2b0b52aa2d5a207eae073cf05506e96dd2662f651b845155616a6f4,19/02/2023 20:11:04,19/02/2023 23:27:39,19/02/2023 23:28:17,CASILLA,Móvil,Acta PREP,1
'280764B0100','280764B01002',28,TAMAULIPAS,001,Nuevo Laredo,0764,01,B,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,552,11, ,-,-,-,-,-,-,-,-,-,-
'280764C0100','280764C01002',28,TAMAULIPAS,001,Nuevo Laredo,0764,01,C,00,1,2,472,89,3,92,18,8,0,0,4,58,0,0,0,0,0,0,4,92,92,552,1, ,1,F,e828dc4012014f5785a09aa0f00e58e2b30471dddf83d9d58d3cc4fa66476932,19/02/2023 23:11:00,19/02/2023 23:22:26,19/02/2023 23:23:03,CATD,Escáner,Acta PREP,3
'280765B0100','280765B01002',28,TAMAULIPAS,001,Nuevo Laredo,0765,01,B,00,1,2,518,126,4,126,21,2,3,3,2,92,0,0,0,0,0,0,3,126,126,632,15, ,1,,ea9c2b606ce1705c2ffbb80fcc6ec09280325e419f3279b945b021cce60d9777,19/02/2023 18:48:06,19/02/2023 19:07:44,19/02/2023 19:08:20,CASILLA,Móvil,Acta PREP,1
'280765C0100','280765C01002',28,TAMAULIPAS,001,Nuevo Laredo,0765,01,C,00,1,2,507,136,1,136,16,3,1,4,4,98,0,0,0,0,5,0,5,136,136,631,19, ,1,,258f9eb11b0d68cc5aa32d4029d3beb09597f4b03c406d74501a6f0ee8e1b5b6,19/02/2023 20:02:43,19/02/2023 20:43:37,19/02/2023 20:44:09,CASILLA,Móvil,Acta PREP,1
'280765C0200','280765C02002',28,TAMAULIPAS,001,Nuevo Laredo,0765,02,C,00,1,2,525,114,2,116,20,7,0,2,4,78,1,0,0,0,3,0,1,116,116,631,4, ,1,I,c435157dae11e6e54adcce9e0d652d724a66532e425aa254e94806d9c3e46ccf,19/02/2023 19:54:20,19/02/2023 21:08:07,19/02/2023 21:08:45,CASILLA,Móvil,Acta PREP,1
'280765E0100','280765E01002',28,TAMAULIPAS,001,Nuevo Laredo,0765,01,E,00,1,2,575,109,3,112,20,1,1,2,3,80,0,0,0,0,2,0,3,112,112,675,15, ,1,I,1eb30f023a95eb9c6967ae8d4050bbf6975d49f36a8902af2929e713d86e077f,19/02/2023 19:38:12,19/02/2023 21:33:48,19/02/2023 21:34:23,CASILLA,Móvil,Acta PREP,1
'280765E0101','280765E01012',28,TAMAULIPAS,001,Nuevo Laredo,0765,01,E,01,1,2,560,125,2,127,8,1,1,3,1,106,0,0,0,0,3,0,4,127,127,675,8, ,1,F,a765f64177a9183f3cb6e1adfd569a8667e1035e2428952cded1687bf544c4a9,19/02/2023 19:24:54,19/02/2023 21:43:49,19/02/2023 21:44:15,CASILLA,Móvil,Acta PREP,1
'280765E0102','280765E01022',28,TAMAULIPAS,001,Nuevo Laredo,0765,01,E,02,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,675,3, ,-,-,-,-,-,-,-,-,-,-
'280765E0103','280765E01032',28,TAMAULIPAS,001,Nuevo Laredo,0765,01,E,03,1,2,552,132,3,135,8,2,1,3,5,110,0,0,0,0,3,0,3,135,135,675,15, ,1,,86241ccd99b5e8cf8818d41cb615d7474e5077fbee19b56c583f2776e47dcbbc,19/02/2023 19:44:52,19/02/2023 20:19:45,19/02/2023 20:20:15,CASILLA,Móvil,Acta PREP,1
'280765E0104','280765E01042',28,TAMAULIPAS,001,Nuevo Laredo,0765,01,E,04,1,2,555,129,3,132,16,2,3,4,3,99,0,0,0,0,2,0,3,132,132,675,12, ,1,,0dc3222affa54d4381ff0a5d490c998826db2b320dd6aabddfaa1a2d41b624f6,19/02/2023 19:48:53,19/02/2023 20:37:56,19/02/2023 20:38:37,CASILLA,Móvil,Acta PREP,1
'280765E0105','280765E01052',28,TAMAULIPAS,001,Nuevo Laredo,0765,01,E,05,1,2,567,117,3,120,12,4,1,5,6,86,0,0,0,0,2,0,4,120,120,675,9, ,1,,3c343e3487f829ba93f1b629cd71730c8f3b1dbb1df765ade139847f8b75b2d7,19/02/2023 19:57:34,19/02/2023 21:31:14,19/02/2023 21:31:46,CASILLA,Móvil,Acta PREP,1
'280765E0106','280765E01062',28,TAMAULIPAS,001,Nuevo Laredo,0765,01,E,06,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,675,9, ,-,-,-,-,-,-,-,-,-,-
'280765E0107','280765E01072',28,TAMAULIPAS,001,Nuevo Laredo,0765,01,E,07,1,2,557,126,3,129,10,5,0,0,1,110,0,0,0,0,2,0,1,129,129,674,18,,1,D,67438c3f5cbfacbe9fdbd5e69871a23bc23188773a51f9cda6933a9120cac3d8,19/02/2023 20:11:51,19/02/2023 21:50:49,19/02/2023 21:51:28,CASILLA,Móvil,Acta PREP,1
'280766B0100','280766B01002',28,TAMAULIPAS,001,Nuevo Laredo,0766,01,B,00,1,2,473,135,2,137,19,8,1,4,2,98,0,0,0,0,3,0,2,137,137,598,19, ,1,I,938e0a94cc7daff899641ddb94e3d4705ca2d4833258ee7f446bdf251e82ee84,19/02/2023 19:32:18,19/02/2023 20:53:55,19/02/2023 20:54:24,CASILLA,Móvil,Acta PREP,1
'280766C0100','280766C01002',28,TAMAULIPAS,001,Nuevo Laredo,0766,01,C,00,1,2,503,105,2,107,14,7,1,3,0,0,0,0,0,0,75,Sin dato,7,107,107,598,4,['Sin dato'],1,,45e5faffbcec1158e66cfac2993898fd565ae116a04ae2b7f51367b302c58a95,19/02/2023 19:28:12,19/02/2023 21:06:52,19/02/2023 21:07:34,CASILLA,Móvil,Acta PREP,1
'280767B0100','280767B01002',28,TAMAULIPAS,001,Nuevo Laredo,0767,01,B,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,455,5, ,-,-,-,-,-,-,-,-,-,-
'280767C0100','280767C01002',28,TAMAULIPAS,001,Nuevo Laredo,0767,01,C,00,1,2,367,98,2,100,22,5,0,2,2,64,1,0,0,0,3,0,1,100,100,455,19, ,1,F,dd4eef4fa29347dca2a39e5dd79527042f56fa267a2df356bd7a6814bd3ce127,19/02/2023 18:49:53,19/02/2023 19:07:46,19/02/2023 19:08:14,CASILLA,Móvil,Acta PREP,1
'280768B0100','280768B01002',28,TAMAULIPAS,001,Nuevo Laredo,0768,01,B,00,1,2,491,103,2,105,26,8,1,5,1,59,1,0,0,0,2,0,2,105,105,584,2, ,1,D,a7a12dc88ec96784a03fc900aa044d6b1cebefefaa16c7f443b17bd1b073ddb4,19/02/2023 19:12:42,19/02/2023 21:18:12,19/02/2023 21:19:10,CASILLA,Móvil,Acta PREP,1
'280769B0100','280769B01002',28,TAMAULIPAS,001,Nuevo Laredo,0769,01,B,00,1,2,587,125,1,128,37,5,1,2,0,79,2,0,0,0,1,0,1,128,128,701,6, ,1,I,0a700c0809b84fa28f1bb4bb6f54a1d2a396ce40f34c224ccb379a618b34fcf1,19/02/2023 20:04:32,19/02/2023 21:32:12,19/02/2023 21:33:03,CASILLA,Móvil,Acta PREP,1
'280770B0100','280770B01002',28,TAMAULIPAS,001,Nuevo Laredo,0770,01,B,00,1,2,343,70,1,71,21,5,1,4,0,39,0,0,0,0,1,0,0,71,71,402,12, ,1,F,4c394d25c713c3680e0a4c257642a52707025ef9f55d967e9858c8c0d7892200,19/02/2023 19:26:36,19/02/2023 20:01:37,19/02/2023 20:01:55,CASILLA,Móvil,Acta PREP,1
'280770C0100','280770C01002',28,TAMAULIPAS,001,Nuevo Laredo,0770,01,C,00,1,2,336,76,2,78,26,3,0,4,0,42,1,0,0,0,1,0,1,78,78,402,13, ,1,,6cd6a82ccd3bc326b635a09f601de1c1cf679402ee4765b117bcf0b2044d4575,19/02/2023 19:19:15,19/02/2023 21:54:55,19/02/2023 21:55:40,CASILLA,Móvil,Acta PREP,1
'280771B0100','280771B01002',28,TAMAULIPAS,001,Nuevo Laredo,0771,01,B,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,489,11, ,-,-,-,-,-,-,-,-,-,-
'280772B0100','280772B01002',28,TAMAULIPAS,001,Nuevo Laredo,0772,01,B,00,1,2,243,48,3,51,14,6,0,4,0,26,0,0,0,0,0,0,1,51,51,282,20, ,1,I,64f519fe5f469b37ce7154f9505682cff5b7762c027789f6d287e437831d5575,19/02/2023 18:29:33,19/02/2023 18:48:27,19/02/2023 18:49:17,CASILLA,Móvil,Acta PREP,1
'280773B0100','280773B01002',28,TAMAULIPAS,001,Nuevo Laredo,0773,01,B,00,1,2,405,110,3,113,22,3,0,7,0,78,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,4,114,114,512,3,['Sin dato'],1,,0138d9c0371a736d2bf4e190018baa2c9a45990e081e7ce3508624ce701ec10d,19/02/2023 19:48:37,19/02/2023 21:28:35,19/02/2023 21:29:10,CASILLA,Móvil,Acta PREP,1
'280774B0100','280774B01002',28,TAMAULIPAS,001,Nuevo Laredo,0774,01,B,00,1,2,363,94,3,97,13,6,0,0,2,75,0,0,0,0,2,0,1,97,99,448,14, ,1,I,2dfa4f4df919aa1bbb2a08dd9cb7dd5c884c0d77808dead681aee7cff45f2096,19/02/2023 19:42:26,19/02/2023 20:17:11,19/02/2023 20:18:00,CASILLA,Móvil,Acta PREP,1
'280774C0100','280774C01002',28,TAMAULIPAS,001,Nuevo Laredo,0774,01,C,00,1,2,352,107,1,108,17,8,1,2,4,73,0,1,0,0,0,0,2,108,108,448,13, ,1,,a8ca6ec1b4fac7af1f3281df98cfa9fa54d6ab080d0673b0e80ad328c22345f8,19/02/2023 20:07:05,19/02/2023 21:50:04,19/02/2023 21:50:37,CASILLA,Móvil,Acta PREP,1
'280775B0100','280775B01002',28,TAMAULIPAS,001,Nuevo Laredo,0775,01,B,00,1,2,337,90,1,90,16,5,Sin dato,Sin dato,3,61,Sin dato,Sin dato,Sin dato,Sin dato,4,Sin dato,1,90,90,415,16,['Sin dato'],1,D,37ec6bbdd942a7bf87fff3ce9fcf99c9cd15d7a94a6110c4ec913e5e9edab049,19/02/2023 19:10:03,19/02/2023 19:45:02,19/02/2023 19:46:52,CASILLA,Móvil,Acta PREP,1
'280775C0100','280775C01002',28,TAMAULIPAS,001,Nuevo Laredo,0775,01,C,00,1,2,322,0,2,104,17,3,0,3,2,72,0,0,0,0,4,0,3,104,104,414,3, ,1,F,1a5e361ca3ac2f483699248a1dfd2036adca7108f984796dd0c84d17533f9864,19/02/2023 19:18:28,19/02/2023 19:48:07,19/02/2023 19:48:55,CASILLA,Móvil,Acta PREP,1
'280776B0100','280776B01002',28,TAMAULIPAS,001,Nuevo Laredo,0776,01,B,00,1,2,430,48,3,51,12,4,0,1,1,31,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,2,51,51,469,17,['Sin dato'],1,I,dd0ca743f576e05f9528759e97bcd2e233bc55ca07695a627661b7903039de94,19/02/2023 19:16:08,19/02/2023 21:23:44,19/02/2023 21:24:13,CASILLA,Móvil,Acta PREP,1
'280777B0100','280777B01002',28,TAMAULIPAS,001,Nuevo Laredo,0777,01,B,00,1,2,410,76,2,78,29,3,0,8,2,33,0,0,0,0,1,0,2,78,78,476,14, ,1,I,c68a50d88bb8d567f229c1f4c7045788e381209eaf7f2082a72f76d6f254f482,19/02/2023 18:49:13,19/02/2023 19:07:00,19/02/2023 19:07:30,CASILLA,Móvil,Acta PREP,1
'280778B0100','280778B01002',28,TAMAULIPAS,001,Nuevo Laredo,0778,01,B,00,1,2,501,83,4,87,17,5,0,4,4,52,0,0,0,0,1,0,4,87,87,576,7, ,1,D,84701df1d85587a97092230ce230b369a73609340190bdaf07e8ce8d53ef0e0b,19/02/2023 20:53:00,19/02/2023 23:41:13,19/02/2023 23:42:13,CATD,Escáner,Acta PREP,1
'280778C0100','280778C01002',28,TAMAULIPAS,001,Nuevo Laredo,0778,01,C,00,1,2,489,96,2,98,17,7,2,0,1,65,0,0,0,0,2,0,4,98,98,575,11, ,1,F,d7399cd152221dfcf561d49b0ae460c74efea8cf688408220d6431da4c1c64f5,19/02/2023 20:53:00,19/02/2023 23:32:33,19/02/2023 23:33:13,CATD,Escáner,Acta PREP,1
'280779B0100','280779B01002',28,TAMAULIPAS,001,Nuevo Laredo,0779,01,B,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,643,2, ,-,-,-,-,-,-,-,-,-,-
'280779C0100','280779C01002',28,TAMAULIPAS,001,Nuevo Laredo,0779,01,C,00,1,2,524,128,2,130,23,4,Sin dato,1,2,98,1,Sin dato,Sin dato,Sin dato,1,Sin dato,Sin dato,130,130,642,18,['Sin dato'],1,,1071b0459aba6a7a9e7725c8d5003e7d51e5b7604e419f7a78418a3b98dd9b0f,19/02/2023 21:18:00,19/02/2023 23:57:29,19/02/2023 23:58:18,CATD,Escáner,Acta PREP,1
'280780B0100','280780B01002',28,TAMAULIPAS,001,Nuevo Laredo,0780,01,B,00,1,2,615,143,4,147,17,4,0,4,3,113,0,0,0,0,0,0,6,147,147,750,12, ,1,F,d386adf7a41c64265a0d32b053b2c767011fdbf98732d18b3506c176dee17ae0,19/02/2023 19:20:45,19/02/2023 21:10:48,19/02/2023 21:11:15,CASILLA,Móvil,Acta PREP,1
'280780C0100','280780C01002',28,TAMAULIPAS,001,Nuevo Laredo,0780,01,C,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,749,10, ,-,-,-,-,-,-,-,-,-,-
'280781B0100','280781B01002',28,TAMAULIPAS,001,Nuevo Laredo,0781,01,B,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,643,4, ,-,-,-,-,-,-,-,-,-,-
'280781C0100','280781C01002',28,TAMAULIPAS,001,Nuevo Laredo,0781,01,C,00,1,2,525,128,2,130,21,7,1,1,7,88,0,0,0,0,3,0,2,130,130,643,10, ,1,I,8723c9725e2c1e914a26b7c210c6a8e02949cc0bfaaba829634f67086d736c1c,19/02/2023 19:09:28,19/02/2023 22:06:16,19/02/2023 22:06:40,CASILLA,Móvil,Acta PREP,1
'280782B0100','280782B01002',28,TAMAULIPAS,001,Nuevo Laredo,0782,01,B,00,1,2,475,104,4,108,18,6,1,3,1,70,1,0,1,0,0,0,7,108,108,571,20, ,1,I,5e1a7605a0a910213f47e6d8083f3ce5d7238cf4a43768db4cc1d113ae9fd153,19/02/2023 19:52:47,19/02/2023 21:19:11,19/02/2023 21:19:42,CASILLA,Móvil,Acta PREP,1
'280782C0100','280782C01002',28,TAMAULIPAS,001,Nuevo Laredo,0782,01,C,00,1,2,460,119,3,122,25,5,1,4,1,83,0,0,0,0,0,0,3,122,122,570,6, ,1,D,ab18547fe2b32cb00761cc47cdafaee8728731e023ba263dd952efc2dd6110ac,19/02/2023 19:58:07,19/02/2023 21:39:19,19/02/2023 21:39:40,CASILLA,Móvil,Acta PREP,1
'280783B0100','280783B01002',28,TAMAULIPAS,001,Nuevo Laredo,0783,01,B,00,1,2,413,62,3,65,8,4,1,3,1,43,1,Sin dato,Sin dato,Sin dato,4,Sin dato,Sin dato,Sin dato,65,466,12,['Sin dato'],1,,f8f894727b776b36e28167fadce14af5aaea26c19757099110319200a1da50a0,19/02/2023 20:54:00,19/02/2023 23:39:04,19/02/2023 23:39:31,CATD,Escáner,Acta PREP,1
'280783C0100','280783C01002',28,TAMAULIPAS,001,Nuevo Laredo,0783,01,C,00,1,2,404,70,3,73,14,6,0,1,2,46,0,0,0,0,2,0,2,73,73,465,10, ,1,F,c478ec495fa12bed42a786ce3efb5aa72d47f355f05e679e281470ff87e002b5,19/02/2023 20:54:00,19/02/2023 23:44:22,19/02/2023 23:44:53,CATD,Escáner,Acta PREP,1
'280784B0100','280784B01002',28,TAMAULIPAS,001,Nuevo Laredo,0784,01,B,00,1,2,453,92,2,94,15,2,0,4,2,70,0,0,0,0,0,0,0,93,93,535,8, ,1,D,fbb8141dfa74527edf9a9ce194804b3d852f0e456c1e96fc68a5abace708b5be,19/02/2023 20:11:00,19/02/2023 22:51:26,19/02/2023 22:52:27,CATD,Escáner,Acta PREP,1
'280784C0100','280784C01002',28,TAMAULIPAS,001,Nuevo Laredo,0784,01,C,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,534,9, ,-,-,-,-,-,-,-,-,-,-
'280784C0200','280784C02002',28,TAMAULIPAS,001,Nuevo Laredo,0784,02,C,00,1,2,460,85,1,85,8,8,0,2,2,63,0,0,0,0,0,0,2,85,85,534,7, ,1,F,c5635c84229fef0d383ec9679fe85966e557c316ea3d5ddc1d247894051fbb59,19/02/2023 20:10:00,19/02/2023 22:51:56,19/02/2023 22:52:20,CATD,Escáner,Acta PREP,1
'280786B0100','280786B01002',28,TAMAULIPAS,001,Nuevo Laredo,0786,01,B,00,1,2,406,113,2,115,27,6,0,0,1,77,0,0,0,0,4,0,0,115,115,509,14, ,1,,79153398c1b634c4745200a099a90b13fdd681f54b7430c9d81a98d29816042f,19/02/2023 19:29:13,19/02/2023 20:38:36,19/02/2023 20:38:52,CASILLA,Móvil,Acta PREP,1
'280787B0100','280787B01002',28,TAMAULIPAS,001,Nuevo Laredo,0787,01,B,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,697,12, ,-,-,-,-,-,-,-,-,-,-
'280788B0100','280788B01002',28,TAMAULIPAS,001,Nuevo Laredo,0788,01,B,00,1,2,401,79,3,82,27,6,1,5,2,39,0,0,0,0,0,0,2,82,82,471,16, ,1,I,5af1c21491f842dcc7ca5cccdd0bd00fdc5875941cb854cefc81f5c2b9385ede,19/02/2023 18:39:59,19/02/2023 18:55:44,19/02/2023 18:56:09,CASILLA,Móvil,Acta PREP,1
'280788C0100','280788C01002',28,TAMAULIPAS,001,Nuevo Laredo,0788,01,C,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,471,5, ,-,-,-,-,-,-,-,-,-,-
'280789B0100','280789B01002',28,TAMAULIPAS,001,Nuevo Laredo,0789,01,B,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,434,7, ,-,-,-,-,-,-,-,-,-,-
'280790B0100','280790B01002',28,TAMAULIPAS,001,Nuevo Laredo,0790,01,B,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,463,15, ,-,-,-,-,-,-,-,-,-,-
'280791B0100','280791B01002',28,TAMAULIPAS,001,Nuevo Laredo,0791,01,B,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,441,1, ,-,-,-,-,-,-,-,-,-,-
'280791C0100','280791C01002',28,TAMAULIPAS,001,Nuevo Laredo,0791,01,C,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,441,1, ,-,-,-,-,-,-,-,-,-,-
'280792B0100','280792B01002',28,TAMAULIPAS,001,Nuevo Laredo,0792,01,B,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,684,17, ,-,-,-,-,-,-,-,-,-,-
'280793B0100','280793B01002',28,TAMAULIPAS,001,Nuevo Laredo,0793,01,B,00,1,2,500,138,4,141,32,7,1,3,3,84,4,0,0,0,4,0,503,641,641,629,6,['Excede Lista Nominal'],0,,82bcbac6f74f32551935c908f87a91a3c8f762ed0d71e405415014a330eba4fe,19/02/2023 19:42:07,19/02/2023 21:34:36,19/02/2023 21:35:16,CASILLA,Móvil,Acta PREP,1
'280794B0100','280794B01002',28,TAMAULIPAS,001,Nuevo Laredo,0794,01,B,00,1,2,564,104,3,107,22,8,2,2,1,70,Sin dato,Sin dato,Sin dato,Sin dato,1,Sin dato,1,107,107,659,18,['Sin dato'],1,I,f77b88186e30dc38f93efe2a36650ec28fbd5f55bdaadb983f4919ebabe93e74,19/02/2023 19:14:37,19/02/2023 23:25:50,19/02/2023 23:26:30,CASILLA,Móvil,Acta PREP,1
'280795B0100','280795B01002',28,TAMAULIPAS,001,Nuevo Laredo,0795,01,B,00,1,2,300,110,2,110,22,3,3,3,2,73,1,0,0,0,1,0,2,110,110,398,17, ,1,F,0a7604cc482c13c2fbc9e0132c25b0c3841d2fb04298e73ad94dbd864793ed18,19/02/2023 19:27:04,19/02/2023 20:37:32,19/02/2023 20:37:59,CASILLA,Móvil,Acta PREP,1
'280796B0100','280796B01002',28,TAMAULIPAS,001,Nuevo Laredo,0796,01,B,00,1,2,331,81,3,85,26,4,0,4,1,47,0,0,0,0,0,0,3,85,85,404,7, ,1,F,8eebce01dd65d1a2d19fb7c27eccff0442a4c12553c723c7bdb75d1305e2847c,19/02/2023 18:51:43,19/02/2023 19:11:53,19/02/2023 19:12:22,CASILLA,Móvil,Acta PREP,1
'280796C0100','280796C01002',28,TAMAULIPAS,001,Nuevo Laredo,0796,01,C,00,1,2,328,84,2,86,21,4,1,4,5,50,1,0,0,0,0,0,0,86,86,403,9, ,1,F,99f4e0d82df017b776ba95a3dc25238c7cf5065f43a121119197458af0fc7d2d,19/02/2023 18:57:53,19/02/2023 21:41:02,19/02/2023 21:41:54,CASILLA,Móvil,Acta PREP,1
'280797B0100','280797B01002',28,TAMAULIPAS,001,Nuevo Laredo,0797,01,B,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,685,5, ,-,-,-,-,-,-,-,-,-,-
'280798B0100','280798B01002',28,TAMAULIPAS,001,Nuevo Laredo,0798,01,B,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,423,8, ,-,-,-,-,-,-,-,-,-,-
'280798C0100','280798C01002',28,TAMAULIPAS,001,Nuevo Laredo,0798,01,C,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,422,9, ,-,-,-,-,-,-,-,-,-,-
'280799B0100','280799B01002',28,TAMAULIPAS,001,Nuevo Laredo,0799,01,B,00,1,2,562,135,3,138,53,12,1,1,3,61,0,2,0,1,2,0,2,138,138,688,10, ,1,,feb8e4d44c4ef1badf6c05c0a54978adfd5e479185586fd0d9a97128da7b7e0e,19/02/2023 19:00:23,19/02/2023 19:25:14,19/02/2023 19:25:56,CASILLA,Móvil,Acta PREP,1
'280800B0100','280800B01002',28,TAMAULIPAS,001,Nuevo Laredo,0800,01,B,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,385,13, ,-,-,-,-,-,-,-,-,-,-
'280800C0100','280800C01002',28,TAMAULIPAS,001,Nuevo Laredo,0800,01,C,00,1,2,335,59,2,61,23,3,Sin dato,2,Sin dato,31,Sin dato,Sin dato,1,Sin dato,Sin dato,Sin dato,1,61,61,384,12,['Sin dato'],1,F,c8cb204b263928348ec7bc05e09edfd716ada3c0fc7560e15861793fe751ec9f,19/02/2023 20:09:17,19/02/2023 21:35:49,19/02/2023 21:36:09,CASILLA,Móvil,Acta PREP,1
'280801B0100','280801B01002',28,TAMAULIPAS,001,Nuevo Laredo,0801,01,B,00,1,2,483,125,1,126,19,14,0,4,3,84,1,0,0,0,1,0,0,126,126,597,7, ,1,D,7291e18b0bc449e30cf82103ff5ec2ecd6b611e7f9fc4e8a8f1598c772ab7f12,19/02/2023 20:28:04,19/02/2023 21:05:01,19/02/2023 21:05:31,CASILLA,Móvil,Acta PREP,1
'280802B0100','280802B01002',28,TAMAULIPAS,001,Nuevo Laredo,0802,01,B,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,636,2, ,-,-,-,-,-,-,-,-,-,-
